Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL
Business Analyst,Ricacorp Properties Limited,1,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-07-17 06:00:00,77305357,https://hk.jobsdb.com/job/77305357
Assistant IT Project Manager- APAC,OnTheList Limited,,False,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-07-17 06:00:00,77320488,https://hk.jobsdb.com/job/77320488
Business Analyst (E-Commerce),DCH Business Innovations,,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-17 06:00:00,77318917,https://hk.jobsdb.com/job/77318917
Business Analyst - Insurance,Captar Partners Limited,3,False,Central and Western District,Information & Communication Technology,HKD 550000 - 700000 per annum,2024-07-17 06:00:00,77310187,https://hk.jobsdb.com/job/77310187
Data Analyst (Oracle preferred),Jobsdb - SmartHire,3,False,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-07-17 06:00:00,76859731,https://hk.jobsdb.com/job/76859731
Backend Developer (Business Analyst),UBS AG,,False,Hong Kong,Information & Communication Technology,,2024-07-17 22:00:00,77358926,https://hk.jobsdb.com/job/77358926
Assistant Business Analyst,AXA Hong Kong,,True,"Wong Chuk Hang, Southern District",Information & Communication Technology,work from home,2024-07-17 06:00:00,77322798,https://hk.jobsdb.com/job/77322798
"Business Analyst - AI - Call Centre Revamp project- HKD 45,000 per month",Techforce Group Limited,,False,Central and Western District,Information & Communication Technology,"$35,000 - $45,000 per month",2024-07-17 06:00:00,77317942,https://hk.jobsdb.com/job/77317942
Business Analyst - Associate - Technology Service Operations (R001944),Hong Kong Exchanges & Clearing Ltd,2,False,Hong Kong,Banking & Financial Services,,2024-07-17 12:00:00,77342315,https://hk.jobsdb.com/job/77342315
"Analyst - Payment Investigation, Technology & Operations",DBS Bank (Hong Kong) Limited,5,False,Kwun Tong District,Accounting,,2024-07-17 20:00:00,77353789,https://hk.jobsdb.com/job/77353789
Technology – ERP/ CRM Business Analyst,Accenture Technology Solutions (HK) Ltd,2,False,Kowloon,Information & Communication Technology,,2024-07-17 06:00:00,77315642,https://hk.jobsdb.com/job/77315642
Business Analyst - Leading Securities Firm - 4 to 6 months bonus,Be Myjob Company Limited,,False,Hong Kong Island,Information & Communication Technology,,2024-07-17 06:00:00,77323450,https://hk.jobsdb.com/job/77323450
System / Business Analyst,Cargo Services Far East Ltd,5,False,"Kwai Chung, Kwai Tsing District",Information & Communication Technology,,2024-07-10 06:00:00,77138345,https://hk.jobsdb.com/job/77138345
Junior Business Analyst - Insurance MNC - Agile,TEKsystems,1,False,Central and Western District,Information & Communication Technology,,2024-07-17 06:00:00,77307719,https://hk.jobsdb.com/job/77307719
Business Analyst/ Project Manager- Investment- 50-60k,Ambition,6,False,Central and Western District,Information & Communication Technology,,2024-07-17 06:00:00,77316875,https://hk.jobsdb.com/job/77316875
Business Analyst (Finacial Services),Be Myjob Company Limited,5,False,Central and Western District,Information & Communication Technology,,2024-07-16 06:00:00,77276623,https://hk.jobsdb.com/job/77276623
Senior Business Analyst (Digital / Mobile Projects),Cherrypicks Limited,3,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-17 06:00:00,77305288,https://hk.jobsdb.com/job/77305288
(Senior) Business Analyst or Consultant - SAP ERP Finance,Acton Consulting Limited,7,False,Hong Kong,Information & Communication Technology,,2024-07-17 19:00:00,77353649,https://hk.jobsdb.com/job/77353649
System / Business Analyst,Cargo Services Far East Ltd,5,False,"Kwai Chung, Kwai Tsing District",Information & Communication Technology,,2024-07-16 06:00:00,77286415,https://hk.jobsdb.com/job/77286415
Business Analyst/Revenue Analyst - MNC,Michael Page International (HK) Ltd,5,False,Central and Western District,Accounting,$30k - $40k p.m.,2024-07-17 06:00:00,77321128,https://hk.jobsdb.com/job/77321128
"Business Analyst, Business Planning & Strategy (Leading Logistic/ Supply Chain)",Nesta (Hong Kong) Limited,2,False,"Mong Kok, Yau Tsim Mong District","Manufacturing, Transport & Logistics","$30,000 - $32,000 per month",2024-07-17 06:00:00,77318800,https://hk.jobsdb.com/job/77318800
Business Analyst - Large Scale Conglomerate - Work Life Balance,TEKsystems,1,False,"Tai Koo, Eastern District",Information & Communication Technology,"$18,000 - $25,000 per month",2024-07-15 06:00:00,77268893,https://hk.jobsdb.com/job/77268893
Business Analyst - Leading Insurance Company,TEKsystems,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,"$30,000 - $40,000 per month",2024-07-15 06:00:00,77270448,https://hk.jobsdb.com/job/77270448
Project Finance Analyst at an European Bank in Hong Kong,Jobsdb - SmartHire,3,False,"Admiralty, Central and Western District",Accounting,,2024-07-17 06:00:00,77014974,https://hk.jobsdb.com/job/77014974
Assistant Project Manager / Project Manager- application,Jobsdb - SmartHire,5,False,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 06:00:00,76947124,https://hk.jobsdb.com/job/76947124
Senior Project Executive/ Business Analyst (5 days work),Tech Nine Limited,2,True,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-07-16 06:00:00,77275689,https://hk.jobsdb.com/job/77275689
Business System Analyst / IT Development Group / (WFH Policy),Yusen Logistics Global Management Limited,5,False,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-07-17 18:00:00,76900059,https://hk.jobsdb.com/job/76900059
Data / Business Analyst,MTM Labo Ltd,2,False,"Quarry Bay, Eastern District",Marketing & Communications,,2024-07-16 06:00:00,75233593,https://hk.jobsdb.com/job/75233593
Project Executive/ Associate Business Analyst,Million Tech Development Ltd,1,False,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-07-04 06:00:00,77013938,https://hk.jobsdb.com/job/77013938
Business Data Analyst,Datacube Research Centre Limited,2,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-17 06:00:00,74055325,https://hk.jobsdb.com/job/74055325
Project Manager (IT Software Development),Jobsdb - SmartHire,1,True,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-17 06:00:00,77034608,https://hk.jobsdb.com/job/77034608
"Retail Operations Executive / Business Analyst (22k, market research, event)",HR Plus (Talent) Limited,1,False,New Territories,Marketing & Communications,"$15,000 - $22,000 per month",2024-07-17 06:00:00,77320148,https://hk.jobsdb.com/job/77320148
IT Business Analyst,Uni-China (Business) Management Limited,2,False,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-04 06:00:00,77016107,https://hk.jobsdb.com/job/77016107
Business Development Analyst (Real Estate),PURE International (Hong Kong) Ltd,,False,"Central, Central and Western District",Banking & Financial Services,,2024-07-17 11:00:00,77339074,https://hk.jobsdb.com/job/77339074
Senior Financial & Business Analyst,International Trading Fashion & Apparel Supply Limited,4,False,"Kwai Hing, Kwai Tsing District",Accounting,,2024-07-11 06:00:00,77182363,https://hk.jobsdb.com/job/77182363
(UP to 50K) Senior Business Analyst / UAT Officer (Banking and Insurance),Seamatch Asia Limited,3,True,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 06:00:00,77304224,https://hk.jobsdb.com/job/77304224
Senior Business Analyst (Digital Platform),TEKsystems,3,False,Central and Western District,Information & Communication Technology,,2024-07-16 06:00:00,77293185,https://hk.jobsdb.com/job/77293185
Business Analyst,SK Hong Kong Limited,2,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-03 06:00:00,76983987,https://hk.jobsdb.com/job/76983987
Business Analyst - Healthcare IT Solutions,Ewell Hong Kong Limited,3,True,Sha Tin District,Information & Communication Technology,,2024-07-16 06:00:00,75821468,https://hk.jobsdb.com/job/75821468
Project Manager at A&A Limited,Jobsdb - SmartHire,3,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-17 06:00:00,77009879,https://hk.jobsdb.com/job/77009879
Junior Data Analyst (APAC Ecommerce & Retail) - 35K,Techforce Group Limited,3,False,"Tsim Sha Tsui, Yau Tsim Mong District",Marketing & Communications,"$25,000 - $35,000 per month",2024-07-17 15:00:00,77347917,https://hk.jobsdb.com/job/77347917
Business Analyst,Nexify Limited,2,False,Kwun Tong District,Information & Communication Technology,,2024-07-13 06:00:00,77240271,https://hk.jobsdb.com/job/77240271
Business Analyst,Total Ticketing Limited,,False,"Sheung Wan, Central and Western District",Information & Communication Technology,,2024-07-13 06:00:00,77250074,https://hk.jobsdb.com/job/77250074
IT Business Analyst / Consultant (Junior),Recur Limited,,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-07-16 06:00:00,77295061,https://hk.jobsdb.com/job/77295061
Business Planning Analyst at YesStyle.com Limited,Jobsdb - SmartHire,,False,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-07-17 06:00:00,76845172,https://hk.jobsdb.com/job/76845172
Quality Assurance(QA) Tester,Chief Group Limited,,False,"Sheung Wan, Central and Western District",Information & Communication Technology,,2024-07-16 06:00:00,77276115,https://hk.jobsdb.com/job/77276115
Business Analyst - Associate - Technology Service Operations,Hong Kong Exchanges & Clearing Ltd,2,False,Hong Kong,Information & Communication Technology,,2024-07-16 06:00:00,77295440,https://hk.jobsdb.com/job/77295440
Business Analyst,Shiji Information Technology (Hong Kong) Limited,2,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-13 06:00:00,77243662,https://hk.jobsdb.com/job/77243662
(Up to 55K-75K) System Analyst/ Analyst Programmer / Business Analyst,Seamatch Asia Limited,2,True,Central and Western District,Information & Communication Technology,"$55,000 - $75,000 per month",2024-07-16 06:00:00,77275191,https://hk.jobsdb.com/job/77275191
Business Analyst - Banking Projects (Five day work weeks),Excel Technology International (Hong Kong) Limited,,False,Hong Kong,Banking & Financial Services,,2024-07-16 06:00:00,77295414,https://hk.jobsdb.com/job/77295414
IT Business Analyst - 5-day work,Centaline Securities Limited,2,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-13 06:00:00,77252145,https://hk.jobsdb.com/job/77252145
"Business Analyst, Application System Team (5 days)",Delken Group Limited,5,True,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-06-28 06:00:00,76864431,https://hk.jobsdb.com/job/76864431
Trade & Supply Chain Application L2 support,Jobsdb - SmartHire,5,False,Central and Western District,"Manufacturing, Transport & Logistics",,2024-07-17 06:00:00,77017368,https://hk.jobsdb.com/job/77017368
Senior ERP Business Analyst (2-year contract) (Ref: JD/CSBA/04/2024),Citybus Limited,4,True,"Chai Wan, Eastern District",Information & Communication Technology,,2024-07-16 06:00:00,74707307,https://hk.jobsdb.com/job/74707307
Business Analyst / Junior Business Analyst (Finance Team),Manulife (International) Limited,,False,"Ngau Tau Kok, Kwun Tong District",Insurance & Superannuation,,2024-07-15 06:00:00,77268840,https://hk.jobsdb.com/job/77268840
Business Analyst (Digital Platform) / Digital Forwarding Team (WFH Policy),Yusen Logistics Global Management Limited,2,False,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-07-13 06:00:00,77252169,https://hk.jobsdb.com/job/77252169
Senior Solution Analyst,NTT DATA Hong Kong Limited,2,False,"Tai Koo, Eastern District",Information & Communication Technology,,2024-07-17 06:00:00,77321614,https://hk.jobsdb.com/job/77321614
Business Intelligence Analyst,Technicon Engineering Ltd,,False,"Kwai Fong, Kwai Tsing District",Information & Communication Technology,,2024-07-16 06:00:00,77289773,https://hk.jobsdb.com/job/77289773
Top Tier Insurance - Senior Business Analyst - Up to $45k,Gravitas Recruitment Group (Hong Kong) Limited,3,False,Central and Western District,Information & Communication Technology,$35k - $45k p.a.,2024-07-16 06:00:00,77279031,https://hk.jobsdb.com/job/77279031
Business Analyst - Cargo Distribution (5-Day Work),Global Logistics System (HK) Co Ltd,,False,"Airport Area, Islands District",Information & Communication Technology,,2024-07-13 06:00:00,77240423,https://hk.jobsdb.com/job/77240423
Business Analyst (Ref: JDB/HRM/BA),Computer And Technologies Resources Limited,3,False,"Wong Chuk Hang, Southern District",Information & Communication Technology,,2024-07-16 06:00:00,77284940,https://hk.jobsdb.com/job/77284940
Senior Business Analyst / Business Analyst,Chinachem Group,3,False,Tsuen Wan District,Marketing & Communications,,2024-07-14 06:00:00,76586784,https://hk.jobsdb.com/job/76586784
Project Manager (Hotel Opening Project) at Optimum Solutions (Hong Kong) Limited,Jobsdb - SmartHire,8,False,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 06:00:00,76944418,https://hk.jobsdb.com/job/76944418
Business Analyst,HGC Global Communications Limited,5,False,"Tsing Yi, Kwai Tsing District",Information & Communication Technology,,2024-07-13 06:00:00,76434235,https://hk.jobsdb.com/job/76434235
Actuarial Analyst - HSBC Life,HSBC,,False,Central and Western District,Insurance & Superannuation,,2024-07-16 06:00:00,77282361,https://hk.jobsdb.com/job/77282361
Business Analyst,ParaDM Company Limited,2,False,Kwun Tong District,Information & Communication Technology,,2024-07-12 06:00:00,75548439,https://hk.jobsdb.com/job/75548439
"Business Analyst, Life Business Solutions",Zurich Insurance (Hong Kong),3,False,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-07-12 06:00:00,77218698,https://hk.jobsdb.com/job/77218698
Business Analyst / Data Analyst,Purapharm International (H.K.) Limited,2,False,Tai Po District,Information & Communication Technology,,2024-07-06 06:00:00,77066558,https://hk.jobsdb.com/job/77066558
Junior Analyst -- Talents and Organizations,KEEN CITY HOLDINGS LIMITED,1,False,"Quarry Bay, Eastern District",Human Resources & Recruitment,,2024-07-17 11:00:00,77338080,https://hk.jobsdb.com/job/77338080
Business Analyst - Insurance - Data Hub Project - WFH,TEKsystems,3,False,"Hung Hom, Kowloon City District",Information & Communication Technology,"$36,000 - $46,000 per month",2024-07-14 06:00:00,77267242,https://hk.jobsdb.com/job/77267242
"QA tester (Manual, 6-9 month Contract, 35 - 45K, MNC IT solution firm)",Recruit Logic Limited,,False,"Sha Tin, Sha Tin District",Information & Communication Technology,"$35,000 - $45,000 per month",2024-07-16 06:00:00,77280535,https://hk.jobsdb.com/job/77280535
Product Officer/Business Analyst -IT Strategist - Conglomerate,Robert Walters (HK) Ltd,3,False,Central and Western District,Information & Communication Technology,35000 - 45000,2024-07-12 06:00:00,77205667,https://hk.jobsdb.com/job/77205667
Business Analyst,Integrated Corporation,,False,"Sheung Wan, Central and Western District",Information & Communication Technology,,2024-07-11 06:00:00,77179592,https://hk.jobsdb.com/job/77179592
"Insurance Business Analyst (AM/M, User Side - Policy Administration)",Cornerstone Global Partners,,False,Hong Kong Island,Information & Communication Technology,"$40,000 - $60,000 per month",2024-07-05 06:00:00,77040638,https://hk.jobsdb.com/job/77040638
"Section Head, Business Analysis (Business System)",Bank of Communications Hong Kong Branch,8,False,Hong Kong,Information & Communication Technology,,2024-07-16 06:00:00,77277115,https://hk.jobsdb.com/job/77277115
Digital Product Specialist,Plotio Financial Group Limited,2,False,"Tsim Sha Tsui, Yau Tsim Mong District",Marketing & Communications,,2024-07-17 06:00:00,77310030,https://hk.jobsdb.com/job/77310030
Business Analyst (Automation),AT Global Services Limited,3,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-07-12 06:00:00,77218184,https://hk.jobsdb.com/job/77218184
"Deputy Manager to SM, SME Business (Online Acquiring BD Manager)",Industrial and Commercial Bank of China (Asia) Limited,3,False,"Kwun Tong, Kwun Tong District",Sales,,2024-07-16 06:00:00,77283696,https://hk.jobsdb.com/job/77283696
Assistant Business Analyst,BBMSL Limited,,True,Tsuen Wan District,Consulting & Strategy,,2024-07-12 07:00:00,77213263,https://hk.jobsdb.com/job/77213263
Financial Analyst,Albaugh Asia Pacific Limited,5,False,"Chai Wan, Eastern District",Accounting,,2024-07-14 07:00:00,77264431,https://hk.jobsdb.com/job/77264431
IT Project Manager,Uni-China (Business) Management Limited,5,False,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-12 07:00:00,77218267,https://hk.jobsdb.com/job/77218267
"Business analyst (digital project, 22k-26k)",Linkers International Limited,2,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,"$20,000 - $28,000 per month",2024-07-11 07:00:00,77179585,https://hk.jobsdb.com/job/77179585
(Assistant) Officer – Business reporting/ Analysis *Fresh graduates are welcome,San Miguel Brewery Hong Kong Limited,1,False,Sha Tin District,Sales,,2024-07-09 07:00:00,77124468,https://hk.jobsdb.com/job/77124468
IT Project Manager - Technical,"Miramar Hotel and Investment Company, Limited",7,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-13 07:00:00,77252437,https://hk.jobsdb.com/job/77252437
Business Analyst,"Polar Air Cargo Worldwide, Inc",1,False,"Tung Chung, Islands District",Information & Communication Technology,,2024-07-13 07:00:00,76607233,https://hk.jobsdb.com/job/76607233
Business Analyst,Green Tomato Limited,1,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-11 07:00:00,75341607,https://hk.jobsdb.com/job/75341607
Project Officer (Digital Transformation) Entry level,HKT,3,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-07-17 19:00:00,77353285,https://hk.jobsdb.com/job/77353285
Senior Operations Analyst (FX Settlement & Reconciliation),Currenxie Limited,4,False,"Quarry Bay, Eastern District",Banking & Financial Services,,2024-07-16 07:00:00,77277599,https://hk.jobsdb.com/job/77277599
Business Analyst,Arch Partnership Limited,2,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-11 07:00:00,77181646,https://hk.jobsdb.com/job/77181646
Data Analyst / Senior Data Analyst,Lauris Walton International Limited,2,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-07-17 10:00:00,77333789,https://hk.jobsdb.com/job/77333789
"Digital Centre of Excellence (Assistant) Manager, Business Insights",DFI Development (HK) Limited,5,False,"Quarry Bay, Eastern District",Consulting & Strategy,,2024-07-12 07:00:00,77198859,https://hk.jobsdb.com/job/77198859
"Sr. Analyst, Apparel Development",Under Armour Asia Limited,4,False,"Kowloon Bay, Kwun Tong District",Retail & Consumer Products,,2024-07-17 19:00:00,77353112,https://hk.jobsdb.com/job/77353112
Terminal Planning Analyst II 二級碼頭規劃分析主任,Modern Terminals Ltd,2,True,"Kwai Chung, Kwai Tsing District","Manufacturing, Transport & Logistics",,2024-07-12 07:00:00,77205863,https://hk.jobsdb.com/job/77205863
"Digital Analyst, Omni-channel Activation",Cathay Pacific Airways Ltd,2,False,"Tung Chung, Islands District",Information & Communication Technology,,2024-07-17 07:00:00,77309092,https://hk.jobsdb.com/job/77309092
Assistant Business Analyst / Business Analyst,AAStocks.com Limited,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-13 07:00:00,77252515,https://hk.jobsdb.com/job/77252515
"Manager, Policy Administration (Project Team)",FTLife Insurance Company Limited,5,True,"Ngau Tau Kok, Kwun Tong District",Information & Communication Technology,,2024-07-11 07:00:00,77183311,https://hk.jobsdb.com/job/77183311
(Junior & Senior) Business Analyst - Leading Insurance MNC - WFH,TEKsystems,1,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,"$30,000 - $45,000 per month",2024-07-14 07:00:00,77267261,https://hk.jobsdb.com/job/77267261
Business Analyst (Digital Workplace Transformation),WCL Solution Limited,3,False,"Cheung Sha Wan, Sham Shui Po District",Information & Communication Technology,,2024-07-13 07:00:00,77235256,https://hk.jobsdb.com/job/77235256
Project Manager (IT Software Development),APJ Software (Hong Kong) Company Limited,,True,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,"$45,000 - $54,999 per month",2024-07-13 07:00:00,77234833,https://hk.jobsdb.com/job/77234833
Senior Business Analyst - GenAI Projects - Telecommunications,TEKsystems,5,False,"Quarry Bay, Eastern District",Information & Communication Technology,"$38,000 - $50,000 per month",2024-07-14 07:00:00,77267253,https://hk.jobsdb.com/job/77267253
Project Manager infra (VDI exp a must) at Optimum Solutions (Hong Kong) Limited,Jobsdb - SmartHire,5,False,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 07:00:00,76946288,https://hk.jobsdb.com/job/76946288
Assistant Business Development Manager (Research & analysis focus),Messe Frankfurt (HK) Ltd,5,False,"Wan Chai, Wan Chai District",Marketing & Communications,,2024-07-16 07:00:00,77291005,https://hk.jobsdb.com/job/77291005
Senior / Credit Analyst (Corporate Banking),Industrial and Commercial Bank of China (Asia) Limited,3,False,"Central, Central and Western District",Banking & Financial Services,,2024-07-17 07:00:00,77319349,https://hk.jobsdb.com/job/77319349
"Junior Analyst, Financial Planning & Analysis",SmarTone Telecommunications Limited,,True,"Ngau Tau Kok, Kwun Tong District",Accounting,,2024-07-17 20:00:00,77353544,https://hk.jobsdb.com/job/77353544
Assistant Business Analyst (Ref: SSO/IT/ABA/JDB),Haven of Hope Christian Service,1,False,"Tseung Kwan O, Sai Kung District",Information & Communication Technology,,2024-07-13 07:00:00,77234791,https://hk.jobsdb.com/job/77234791
Project Manager,ACG (Able Communications Group),,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-07-10 07:00:00,77152936,https://hk.jobsdb.com/job/77152936
Systems Analyst,Gammon Construction Ltd,5,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-17 11:00:00,77336343,https://hk.jobsdb.com/job/77336343
Application Architect (SAP CRM & Services),ASMPT Technology Hong Kong Limited,2,True,"Tsing Yi, Kwai Tsing District",Information & Communication Technology,,2024-07-13 07:00:00,77250487,https://hk.jobsdb.com/job/77250487
Associate/ Senior Associate  (Project Management),Jobsdb - SmartHire,1,True,"Central, Central and Western District",Sales,,2024-07-17 07:00:00,77045901,https://hk.jobsdb.com/job/77045901
"AVP, Business Performance Management",HKT Enterprise Solutions,8,False,"Quarry Bay, Eastern District",Accounting,,2024-07-10 07:00:00,77152788,https://hk.jobsdb.com/job/77152788
Credit Analyst - Regional Corporate Bank,Morgan Mckinley Limited,5,False,Central and Western District,Banking & Financial Services,$45k - $50k p.m.,2024-07-17 07:00:00,77310790,https://hk.jobsdb.com/job/77310790
IT Business Analyst – Agency Contractor,Chiyu Banking Corp Ltd,3,False,"Central, Central and Western District",Information & Communication Technology,,2024-07-13 07:00:00,77252996,https://hk.jobsdb.com/job/77252996
Credit Analyst,ECG Digital Commerce Limited,2,False,Hong Kong,Accounting,,2024-07-16 07:00:00,77285900,https://hk.jobsdb.com/job/77285900
Data Management Specialist,Global Sources,2,False,Southern District,Information & Communication Technology,,2024-07-13 07:00:00,77243702,https://hk.jobsdb.com/job/77243702
Algo Trading Project: Business Analysts - Major Bank,IT Solutions Ltd.,,True,"Central, Central and Western District",Information & Communication Technology,,2024-07-14 07:00:00,77262511,https://hk.jobsdb.com/job/77262511
Technology – ERP/ CRM Business Analyst,Accenture Technology Solutions (HK) Ltd,2,False,Kowloon,Information & Communication Technology,,2024-07-03 07:00:00,76970235,https://hk.jobsdb.com/job/76970235
"Senior Specialist, Business Development (Group Business)",Sun Life Hong Kong Ltd,,False,"Hung Hom, Kowloon City District",Sales,,2024-07-16 07:00:00,77276268,https://hk.jobsdb.com/job/77276268
"Supervisor, Solution Analyst",Hong Kong Airlines Limited,3,False,"Airport Area, Islands District",Information & Communication Technology,,2024-07-17 07:00:00,77306751,https://hk.jobsdb.com/job/77306751
IT Business Analyst,JFE Consulting Limited,,False,"Central, Central and Western District",Information & Communication Technology,,2024-07-10 07:00:00,77154937,https://hk.jobsdb.com/job/77154937
